Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
pfam00375	5377	7100	6733	7396	5408	5888	1160	3854	2118	2106	8655	9396
pfam00376	3127	2611	2372	2229	1347	1754	5978	2181	3835	1603	7316	2214
pfam00377	0	0	0	0	0	0	0	0	0	0	0	0
pfam00378	57739	68035	66551	64166	52839	48885	92707	52938	52813	46396	136461	52727
pfam00379	3	7	5	10	3	4	2	0	0	0	22	0
pfam00380	3902	5247	4733	4938	3956	3960	9074	4848	5717	4207	10598	4500
pfam00381	2198	2165	1825	1773	1895	1737	2865	2221	2057	2234	5338	2126
pfam00382	158	165	328	436	568	317	8126	1266	3771	2070	778	162
pfam00383	11158	12631	11352	12480	10237	9973	19374	14694	11831	9927	27655	8681
pfam00384	23254	25765	28244	25673	21679	21958	33119	23747	22337	18573	60304	25648
pfam00385	3139	769	278	3806	1880	164	221	315	78	120	476	241
pfam00386	168	34	7	39	24	120	0	5	0	44	263	28
pfam00387	48	32	4	11	30	3	0	0	0	0	20	0
pfam00388	103	79	25	47	93	60	9	46	18	91	137	10
pfam00389	5360	6506	6665	6723	4689	5538	6648	3269	3033	3069	9214	7098
pfam00390	4099	5345	5094	4770	4424	3979	7879	4626	4518	3699	8643	4603
pfam00391	7740	7794	6979	6712	7233	6000	14560	9365	9701	7469	23815	6594
pfam00392	32340	28499	22088	27565	22340	23096	63095	32523	29712	18488	66167	14192
pfam00393	5940	7080	7229	6723	5168	5443	9871	5571	5821	4551	12575	6486
pfam00394	1755	2594	2287	2892	2464	1994	2479	2777	2130	1557	5350	978
pfam00395	1942	500	432	259	944	471	4705	1626	1449	351	2064	1293
pfam00396	0	0	0	0	0	0	0	0	0	0	0	0
pfam00397	83	95	5	21	88	15	4	20	3	7	44	9
pfam00398	5444	7061	6002	6254	5390	5060	11523	6473	6809	5103	14615	5167
pfam00399	44	11	0	0	15	0	0	0	0	0	0	0
pfam00400	38954	23909	28969	18170	37948	24133	24270	26729	32675	22122	57484	18114
pfam00401	1463	1295	1484	1185	992	902	1214	2036	1640	1430	4194	1056
pfam00402	0	0	0	0	4	0	0	0	0	0	5	0
pfam00403	3447	2049	1653	2160	2404	1901	12751	7485	8401	5011	15216	2212
pfam00404	39	105	58	96	81	112	26	49	86	194	371	171
pfam00405	0	0	0	3	0	0	0	0	0	0	9	0
pfam00406	5586	6483	5902	5904	5220	5022	9397	6958	5460	5142	12784	4651
pfam00407	0	0	0	0	0	0	0	0	0	0	0	0
pfam00408	7329	9417	7819	8371	7679	7022	22003	11937	12719	8912	21402	6366
pfam00410	4282	5282	4945	5116	4234	3979	10171	5093	5790	4342	10454	4499
pfam00411	3950	5139	4974	5007	4133	4114	9600	4900	5768	4164	10017	4689
pfam00412	139	50	21	27	87	20	170	282	324	205	127	10
pfam00413	1770	1798	1603	1802	1871	1808	1859	3239	2848	3122	6021	1988
pfam00414	0	0	0	0	0	0	0	0	0	0	0	0
pfam00415	2921	3697	1796	3545	2572	2407	1507	1055	1913	991	5062	3127
pfam00416	3999	5116	4808	4910	3976	4020	9202	4784	5715	4315	10118	4398
pfam00418	2	0	0	0	3	16	0	4	0	0	11	0
pfam00419	53	25	18	44	28	26	35	0	0	7	47	12
pfam00420	5715	6602	6184	6095	5681	5031	12444	7525	8063	5750	16201	5738
pfam00421	22	19	0	0	6	6	178	85	0	4	40	17
pfam00423	0	0	0	0	0	0	0	0	0	0	0	0
pfam00424	2	0	0	0	0	0	0	5	0	0	4	9
pfam00425	8584	10421	9454	9414	7427	7440	15651	7523	9271	7048	20532	11169
pfam00426	0	0	0	0	0	0	0	0	0	0	0	0
pfam00427	12	3	3	0	35	2	0	147	16	104	32	19
pfam00428	78	48	63	59	140	49	2481	344	1213	468	179	26
pfam00429	0	0	0	0	0	0	0	0	0	0	0	0
pfam00430	4438	5548	4632	5067	4934	4463	10444	7524	6791	5308	13731	3516
pfam00431	22	17	0	15	23	12	7	3	5	4	67	8
pfam00432	1974	2766	2306	2389	2495	1966	5372	3011	2723	2299	4711	1174
pfam00433	14	37	3	6	27	0	0	0	0	3	25	0
pfam00434	0	0	0	0	0	0	0	0	0	0	0	0
pfam00435	0	6	7	9	24	9	0	10	0	3	55	2
pfam00436	7894	6868	7088	7622	5146	5535	12885	7848	9155	6735	17619	5194
pfam00437	29986	39201	38862	35788	26081	29419	39681	26893	30671	22826	69463	41814
pfam00438	4160	4993	4379	4545	3917	3878	8245	4468	4820	3931	10079	4482
pfam00439	169	193	8	38	190	14	10	20	7	6	52	2
pfam00440	66408	55903	46638	53711	43570	38891	88569	41334	47800	35485	125170	28202
pfam00441	56533	60308	58386	56981	47394	45131	102850	48687	58023	47968	130050	52489
pfam00443	561	525	55	136	430	253	8	39	12	27	262	63
pfam00444	1776	2296	2108	2326	2349	1802	4224	2414	2099	2494	5185	1698
pfam00445	250	599	668	752	732	709	222	587	267	720	887	204
pfam00446	0	0	0	0	0	0	0	0	0	0	0	0
pfam00447	43	30	11	0	32	6	0	0	0	0	15	0
pfam00448	10613	13875	12511	13299	10561	10715	22579	12386	13413	10535	25453	12416
pfam00449	1645	2635	2266	2343	2651	1768	2902	2296	1026	1213	3554	1852
pfam00450	3851	3858	3103	3592	3056	3029	3662	3217	2483	2682	6110	1399
pfam00451	0	0	0	0	0	0	0	0	0	0	0	0
pfam00452	0	5	14	7	0	0	4	0	0	0	5	0
pfam00453	3770	4894	4514	4554	3589	3650	7463	4585	4580	4020	10126	4235
pfam00454	744	515	270	289	329	287	1559	225	692	184	1425	374
pfam00455	4015	3774	3213	4094	2527	2547	4995	3077	2687	1775	6950	2278
pfam00456	13921	17006	16949	17372	13030	13888	20842	13069	12186	10615	27943	15088
pfam00457	184	243	133	326	248	151	334	111	175	68	387	134
pfam00458	0	0	0	4	2	0	0	0	0	0	6	0
pfam00459	10346	12660	11400	12636	10447	9798	21730	12008	11318	10078	27463	9594
pfam00460	3961	6339	4911	7381	7574	6763	18739	16255	10295	9839	18382	2091
pfam00462	4883	5989	4291	5053	4470	3802	9894	7350	6729	5919	14402	3831
pfam00463	4642	4704	5565	4496	3059	3516	3991	1835	3056	2074	7342	4393
pfam00464	8700	10540	10282	11127	7878	8754	17969	7644	11721	7296	17327	10595
pfam00465	5275	7014	6458	6815	5947	5109	14228	5691	7308	5065	11603	6344
pfam00466	3423	4303	4000	4126	3428	3313	8864	4697	5686	3864	9594	3137
pfam00467	5286	6629	5829	6344	5538	5391	15370	8586	9766	6885	14854	4661
pfam00468	1828	2144	1660	1947	1838	1503	3122	2122	1810	1336	5633	1601
pfam00469	0	0	0	0	0	0	0	0	0	0	0	0
pfam00471	3129	3679	3372	3381	2950	2974	4892	3948	3303	2868	8762	2948
pfam00472	9547	12451	11139	11249	9154	9626	16539	10462	10584	9113	26164	11594
pfam00473	0	0	0	0	0	0	0	0	0	0	5	0
pfam00474	11221	13077	13603	14891	10239	11485	23347	16959	12741	9703	24466	11670
pfam00475	3826	4803	4047	4436	3591	3275	9192	4378	5585	3852	10575	4057
pfam00476	9136	9356	9585	9612	7001	7561	12310	5953	7304	6050	17316	9904
pfam00477	547	354	362	386	465	644	2518	1205	1420	986	1332	20
pfam00478	8451	9624	10102	9777	6883	7681	13568	6333	8687	6691	16434	10904
pfam00479	9677	11707	12143	12237	8173	8534	12613	7956	7625	6448	16987	8835
pfam00480	12239	11499	9287	11050	9429	8526	28428	18160	16550	10285	28527	7951
pfam00481	4007	3262	3412	3438	2927	2669	4244	2809	3665	2741	6147	2657
pfam00482	13691	18786	17708	16450	14249	14253	23408	17433	18529	14632	40256	15765
pfam00483	24590	29691	28624	29318	22973	22843	47804	27807	29433	22939	66139	25779
pfam00484	5003	6117	4697	5822	4095	4360	6886	4450	4511	3960	10991	5374
pfam00485	1575	1572	1325	1643	1407	1238	2098	1644	1666	1642	4886	1437
pfam00486	64621	64003	57730	59349	49956	47395	83084	59426	55170	42612	141015	46454
pfam00487	10751	12310	9210	12212	9616	9131	9377	6787	6376	5895	21386	8852
pfam00488	8883	9553	9464	10375	8241	8548	18346	11997	11320	10019	18470	7952
pfam00489	4	0	0	0	0	0	12	0	0	0	0	0
pfam00490	6556	8382	8206	8006	5904	6355	11967	5875	7261	5807	14166	8088
pfam00491	10494	10295	10771	9843	7757	7683	18165	11455	12593	7797	19443	10026
pfam00493	312	293	163	204	558	144	2457	436	1215	680	324	71
pfam00494	7103	9934	9169	9998	7944	7558	16114	9574	9255	7740	18565	6507
pfam00496	48625	49824	52805	36034	43386	40584	84799	41645	51894	34379	105480	54180
pfam00497	9149	10778	9439	9595	10233	10514	9409	10275	6692	8512	23316	12212
pfam00498	23449	18640	14946	16799	17307	14823	27961	23325	22391	17143	50203	13949
pfam00499	4582	5302	4737	5132	4598	4317	10812	6984	7201	5274	13438	4489
pfam00500	0	0	0	0	0	0	0	0	0	0	0	0
pfam00501	128653	138317	151095	139553	102048	108795	149967	95337	95521	86177	256463	124664
pfam00502	4	0	11	0	11	0	0	230	10	7	10	4
pfam00503	56	81	3	57	71	12	3	12	0	0	44	3
pfam00504	0	0	0	0	0	0	2	110	0	4	7	0
pfam00505	115	133	26	47	112	82	11	22	8	0	425	0
pfam00506	0	0	0	0	0	0	0	0	0	0	0	0
pfam00507	5149	5982	5485	5858	4982	4582	9808	6823	6953	5446	14067	5443
pfam00508	0	0	0	0	0	0	0	0	0	0	0	0
pfam00509	0	2	0	0	4	0	5	0	0	0	0	0
pfam00510	9214	11668	10442	11142	9724	8813	15622	14067	11752	10460	26048	7600
pfam00511	0	0	0	0	0	0	0	0	0	0	0	0
pfam00512	114068	124709	107122	110524	107632	95302	130016	142262	113087	101321	323826	93973
pfam00513	0	0	0	0	0	0	0	0	0	0	0	0
pfam00514	127	119	14	57	99	47	3	18	14	28	129	20
pfam00515	15419	16561	16333	16960	14941	13432	19297	21539	17851	13549	34956	9397
pfam00516	0	0	0	0	0	0	0	0	0	0	0	0
pfam00517	0	0	0	0	0	0	0	0	0	0	0	0
pfam00518	0	0	0	0	0	0	0	0	0	0	0	0
pfam00519	0	5	0	3	118	0	0	3	6	0	5	6
pfam00520	295	451	194	302	401	257	21	164	73	153	987	202
pfam00521	11981	16037	15418	15521	11829	12446	14699	8132	8733	9597	23086	16834
pfam00522	0	0	0	0	0	0	0	0	0	0	0	0
pfam00523	10	0	0	0	0	0	0	0	0	0	0	0
pfam00524	0	0	0	0	0	0	0	0	0	0	0	0
pfam00525	0	0	0	0	0	0	0	0	0	0	0	0
pfam00526	46	122	14	11	173	7	1048	796	679	1566	561	421
pfam00527	0	0	0	0	0	0	0	0	0	0	0	0
pfam00528	114099	108750	101922	84929	96171	84319	249799	137729	156745	99745	287563	98196
pfam00529	17694	26978	22862	26349	24094	18556	25146	24272	14262	15483	35162	14271
pfam00530	0	3	0	0	0	0	0	0	3	0	3	0
pfam00531	6	8	0	11	5	11	3	0	0	0	6	0
pfam00532	4600	3364	3065	3491	2566	2075	6633	3063	2936	1492	5209	2446
pfam00533	2951	3429	2838	2886	2849	2675	6287	4060	3848	3219	9061	2349
pfam00534	64273	74388	64336	61070	62708	57022	255353	107767	110840	71603	211363	53037
pfam00535	60607	74107	62434	64496	59926	57277	181799	95668	90749	67253	188978	51353
pfam00536	432	361	620	1004	435	388	30	378	61	174	653	230
pfam00537	0	0	0	0	0	0	0	0	0	0	0	0
pfam00538	10	40	10	36	6	15	0	0	0	0	7	16
pfam00539	0	0	0	0	0	0	0	0	0	0	0	0
pfam00540	0	0	0	0	0	0	0	0	0	0	0	0
pfam00541	0	0	0	0	0	0	0	0	0	0	0	0
pfam00542	4212	4920	4338	4754	3823	3771	7039	5972	4673	4113	10350	4114
pfam00543	4770	7367	5786	6597	6210	5186	6377	6459	5567	5987	17462	6580
pfam00544	59	118	40	59	188	48	305	79	60	68	357	456
pfam00545	175	107	108	77	110	110	465	154	247	184	312	283
pfam00547	1153	1760	1481	1497	1383	1176	2052	1120	659	836	2365	1333
pfam00548	0	0	0	0	0	3	0	0	0	0	0	6
pfam00549	7396	8628	7938	8158	7406	6405	18917	10053	12067	8802	19474	7632
pfam00550	26065	23360	29904	24875	21383	21454	30213	34761	19394	24396	65678	15840
pfam00551	10265	12751	11133	12024	10475	9948	20769	15316	13448	11371	28866	9372
pfam00552	0	0	0	0	0	0	0	0	0	3	0	0
pfam00553	1874	643	331	1157	503	527	5187	2139	1274	1070	3517	97
pfam00554	0	0	0	0	0	2	0	0	5	0	11	0
pfam00555	0	0	0	0	0	0	0	0	0	0	0	0
pfam00556	0	10	5	14	105	0	91	81	0	11	8	0
pfam00557	23946	28687	26886	25989	21151	21436	53838	35388	39510	22117	65290	22280
pfam00558	0	0	0	0	0	0	0	0	0	0	0	0
pfam00559	0	0	0	0	0	0	0	0	0	0	0	0
pfam00560	537	431	245	478	519	503	207	370	202	180	987	419
pfam00561	7921	9472	8610	9382	7718	6516	9776	6304	4076	5135	13520	7959
pfam00562	9181	12706	12574	12425	8844	9907	13896	7032	9751	7030	18183	12947
pfam00563	28090	36098	28017	37848	22991	26722	26959	15001	15475	12710	58269	23446
pfam00564	68	60	0	14	33	14	0	7	0	2	60	0
pfam00565	557	809	539	531	799	894	464	846	560	1155	5437	1412
pfam00566	219	221	8	43	215	17	19	8	6	8	122	3
pfam00567	36	19	0	0	24	0	0	0	0	5	6	4
pfam00568	27	29	0	0	15	0	0	0	0	0	0	0
pfam00569	117	71	8	3	87	7	0	4	0	8	49	0
pfam00570	3420	3778	2893	3393	3032	2736	5162	2966	2937	2884	8995	3004
pfam00571	30309	32382	32919	30631	29598	28064	76523	41901	50063	37062	99583	26514
pfam00572	3958	5387	4860	4886	4072	4177	9582	5289	5589	4101	10747	4654
pfam00573	4539	5839	5421	5886	4580	4543	10016	5836	5942	4434	11835	5080
pfam00574	10556	12028	10959	10792	8241	9270	16714	9312	10541	8126	23281	10294
pfam00575	20522	26542	25672	25746	20809	20314	35581	23180	22336	18804	49586	23720
pfam00576	1448	1510	1399	1781	1123	1006	1053	795	615	506	3220	1662
pfam00577	310	394	303	450	295	412	732	257	53	109	622	374
pfam00578	33030	38268	36100	38147	31705	29737	57263	45165	41198	30858	92068	27254
pfam00579	11886	14295	14398	14200	10777	11333	22282	11778	13994	9917	26308	13221
pfam00580	18051	19983	18934	19669	14489	15649	25226	14242	16094	13633	40534	20899
pfam00581	23256	21782	22546	21791	18668	17550	41114	26395	26952	20561	59732	18165
pfam00582	25097	25654	26272	23056	21701	20951	47411	26189	32659	25264	75897	19432
pfam00583	42488	42089	35482	37821	39432	34157	74709	45197	49449	35064	108842	30235
pfam00584	3217	3891	3599	3776	3251	2987	6482	4204	4094	3403	8954	3056
pfam00585	429	696	479	625	499	332	210	111	116	236	895	912
pfam00586	14766	17641	16648	16071	13921	13209	33230	20057	22393	15185	40817	14116
pfam00587	16331	19656	18432	18240	15321	15607	37715	18927	23092	16099	41899	18834
pfam00588	10873	13412	11637	12964	11401	10879	23970	14979	14082	11061	28892	9442
pfam00589	57141	47040	53736	53939	34299	37872	63398	50110	41326	36461	95952	25989
pfam00590	13254	13490	11632	13130	11917	10569	29342	16025	14840	12228	28767	8716
pfam00591	8236	9403	9297	9005	6740	6850	14737	8408	9376	6819	18205	8604
pfam00593	29044	33115	24209	33312	26138	26423	25001	21880	16566	15122	49474	21501
pfam00594	0	0	0	0	0	0	0	0	0	0	0	0
pfam00595	3283	4600	4154	4050	4637	3593	5732	6646	4167	3686	9749	2781
pfam00596	11291	14949	12960	14398	12281	10714	26956	14764	12181	10693	34947	10640
pfam00598	0	0	0	0	0	0	0	0	0	0	0	0
pfam00599	0	0	0	0	0	0	0	0	0	0	0	0
pfam00600	0	0	0	0	0	0	0	0	0	0	0	0
pfam00601	0	0	0	0	0	0	0	0	0	0	0	0
pfam00602	0	0	0	0	0	0	0	0	0	0	0	0
pfam00603	0	0	0	0	0	0	0	0	0	0	0	0
pfam00604	0	0	0	0	0	0	0	0	0	0	0	0
pfam00605	0	0	0	0	0	0	0	0	0	0	0	0
pfam00606	0	0	0	0	0	0	0	0	0	0	0	0
pfam00607	0	0	0	0	0	0	0	0	0	0	0	0
pfam00608	7	0	0	0	0	2	0	0	5	0	0	0
pfam00609	2	3	0	0	5	0	3	3	3	0	0	0
pfam00610	65	59	0	7	46	0	10	6	3	8	41	0
pfam00611	54	45	0	4	25	0	0	0	0	3	9	0
pfam00612	44	58	14	23	78	18	11	23	10	18	109	9
pfam00613	22	38	4	13	36	7	12	3	0	0	27	4
pfam00614	673	712	607	427	506	420	386	423	995	470	2077	906
pfam00615	86	91	7	17	95	34	33	53	7	7	91	4
pfam00616	75	76	4	7	58	5	7	7	0	9	25	0
pfam00617	128	114	12	24	124	17	11	41	9	60	52	14
pfam00618	85	80	6	23	33	3	2	0	0	3	16	0
pfam00619	0	3	15	0	4	4	0	0	0	0	0	0
pfam00620	131	150	9	54	131	24	5	14	12	17	53	0
pfam00621	111	103	10	48	112	18	2	44	5	22	81	4
pfam00622	82	61	5	10	93	17	5	3	0	10	208	28
pfam00623	4815	6518	6324	6281	5006	5112	11125	5379	6707	4684	11823	5755
pfam00624	0	0	0	0	0	0	0	0	0	0	0	0
pfam00625	4178	5020	4463	4931	3477	3709	7506	4598	4370	3323	10193	3853
pfam00626	33	44	0	0	35	0	10	2	4	3	12	0
pfam00627	2634	3352	2699	2878	2963	2475	6815	3352	3624	2990	8255	2808
pfam00628	202	153	311	51	104	64	18	6	5	3	28	8
pfam00629	63	22	43	12	64	43	16	34	17	0	135	43
pfam00630	49	64	4	42	31	44	3	17	8	12	27	70
pfam00631	8	11	0	0	5	0	0	7	0	0	5	0
pfam00632	264	233	7	70	194	8	16	21	3	7	74	11
pfam00633	939	1259	1417	1123	767	934	954	591	611	604	2015	1548
pfam00634	0	0	0	0	0	0	0	0	0	0	0	0
pfam00635	22	0	32	3	8	3	21	13	71	32	15	0
pfam00636	174	253	177	139	102	84	124	77	128	164	407	187
pfam00637	138	119	12	18	84	13	2	3	0	4	32	5
pfam00638	17	31	5	9	17	11	0	0	0	0	34	0
pfam00639	2441	3340	3180	3553	3299	2639	4857	5664	2733	3017	7342	2407
pfam00640	0	3	0	3	0	0	0	3	0	0	0	7
pfam00641	71	102	24	29	90	54	29	102	32	46	110	45
pfam00642	79	64	25	11	66	33	6	6	4	4	51	3
pfam00643	967	952	1010	924	890	823	1378	2095	1526	993	1995	469
pfam00644	134	89	11	43	107	76	24	81	22	101	156	26
pfam00645	65	85	57	73	54	45	0	24	13	10	74	145
pfam00646	180	290	70	183	250	161	239	154	24	91	633	0
pfam00647	22	12	0	0	8	0	0	0	0	0	9	0
pfam00648	208	186	56	94	266	104	15	227	88	84	329	83
pfam00649	4	10	0	0	0	0	0	0	0	0	0	0
pfam00650	84	108	8	37	45	4	11	6	0	11	51	2
pfam00651	621	463	123	204	904	272	134	193	10	99	4319	130
pfam00652	4300	1842	889	2304	1261	1250	2856	1052	1650	689	4423	450
pfam00653	32	26	0	16	56	17	3	10	4	0	4	0
pfam00654	7879	11144	9932	12772	9867	9575	23032	11961	11693	9077	20388	4248
pfam00656	3229	3963	3163	3703	5900	4207	1198	4138	1750	2504	13848	2518
pfam00657	730	827	526	732	554	422	1945	1430	971	907	1257	576
pfam00658	12	21	3	0	8	3	11	0	0	0	2	0
pfam00659	10	14	0	4	15	3	3	0	0	4	10	2
pfam00660	0	0	0	0	0	0	0	0	0	0	0	0
pfam00661	0	0	0	0	0	0	0	0	0	0	0	0
pfam00662	4526	5415	5082	5296	4574	4300	10347	7255	6957	5348	14062	4131
pfam00664	26967	28254	24755	25199	23026	20624	37964	29223	25893	21138	59229	23601
pfam00665	39835	23544	32580	37396	23002	21244	57214	34617	29136	25547	52321	17512
pfam00666	0	0	0	0	0	0	0	0	0	0	0	0
pfam00667	968	1221	921	1096	1417	913	2607	1015	825	962	2906	814
pfam00668	19218	14808	24323	15832	11670	14338	9146	16009	6711	11958	34489	11460
pfam00669	2447	3958	2791	4080	4368	3936	10517	7789	5582	5153	10346	1644
pfam00670	3827	4478	4616	4375	3132	3357	4975	2190	3266	1739	5015	5284
pfam00672	50286	55074	48627	52818	43950	42573	57366	53483	46123	37318	128561	40357
pfam00673	3758	5044	4670	4679	3800	3815	9136	4703	5504	3927	10188	4274
pfam00674	0	0	0	0	0	0	0	0	0	0	0	0
pfam00675	11944	15566	13697	14826	12832	12723	19921	16930	15498	12920	37745	15316
pfam00676	21591	24341	24705	22725	17842	18841	38503	23135	27009	17811	50234	22042
pfam00677	3723	4428	4113	3995	3373	3329	6513	4326	4006	3542	9942	3722
pfam00679	14284	17452	15641	16039	13833	13584	26150	16974	16663	13954	37214	14472
pfam00680	0	0	0	0	0	0	0	0	0	0	0	0
pfam00681	0	0	0	0	0	0	0	0	0	8	5	5
pfam00682	17140	18563	19414	17962	14301	14213	29285	16463	20083	13051	41214	17326
pfam00683	0	0	0	0	0	0	0	0	0	0	0	5
pfam00684	3641	4166	3471	3917	3561	3275	11206	6079	6719	4369	13336	2607
pfam00685	3649	5857	3793	5376	5269	4079	7045	4993	4293	4514	11564	2472
pfam00686	312	185	129	365	240	231	53	103	130	165	436	151
pfam00687	4690	5976	5973	6010	4741	4894	11441	5169	6572	4666	11468	5384
pfam00688	113	65	180	166	87	97	46	154	96	86	159	5
pfam00689	3252	2502	2776	1704	3052	2272	4190	3184	4226	3855	10022	3030
pfam00690	2996	2686	3193	2745	3399	2760	5841	3808	4010	4460	9565	2012
pfam00691	15781	20396	19346	21265	19879	17368	18136	24017	13143	15634	38933	13344
pfam00692	3395	4367	3236	3594	3071	3142	10472	4592	6513	4175	11933	3602
pfam00693	0	0	0	0	0	0	0	0	0	0	0	0
pfam00694	9159	10985	10951	10469	9160	8977	21082	14625	13697	9656	24723	9274
pfam00695	0	0	0	0	0	0	0	0	0	0	0	0
pfam00696	18796	22599	21729	21662	17792	16859	42943	22866	27073	18681	46857	19749
pfam00697	3533	4682	4301	4301	3777	3568	8543	5393	5678	3837	10034	3265
pfam00698	9023	8656	8647	8089	7709	6690	14708	10205	7314	8443	20581	6486
pfam00699	1142	1648	1491	1448	1296	995	2352	1105	663	743	2261	1212
pfam00700	1988	2976	1814	2911	3330	3168	8459	6531	4663	4114	8748	1432
pfam00701	14018	17373	15528	16548	13540	13533	31606	18373	18438	13331	36147	12674
pfam00702	16188	16300	19030	17153	15698	15156	31658	20502	20325	16706	44631	15526
pfam00703	4892	4830	3705	4323	4302	3635	6053	5447	5260	3157	9374	1810
pfam00704	4294	3177	2510	2913	2576	2707	3732	3552	2782	1945	6849	1472
pfam00705	38	50	73	47	167	84	2858	479	1827	575	163	28
pfam00706	0	0	0	0	0	0	0	0	0	0	0	0
pfam00707	3679	4650	4242	4162	3675	3567	7469	4488	4520	3649	9773	3925
pfam00708	3704	4125	3970	3982	3384	3595	11505	6654	6955	4861	11170	2273
pfam00709	7825	10230	10222	10339	7325	7970	13983	6550	7959	6178	16958	10375
pfam00710	1271	1893	1451	1464	2041	1513	4091	1519	2258	1220	4339	3318
pfam00711	0	0	0	0	0	0	0	0	0	0	4	0
pfam00712	4277	4880	4454	4369	3862	3724	8519	6487	5627	4364	11098	3489
pfam00713	0	0	0	0	0	0	0	0	0	0	0	0
pfam00714	0	0	0	0	0	0	0	0	0	0	0	0
pfam00715	0	0	0	0	0	0	0	0	0	0	0	0
pfam00716	0	0	0	0	0	0	0	0	0	0	0	0
pfam00717	12080	14107	12453	13904	11765	11302	23447	17786	16658	12403	32884	8481
pfam00718	0	0	0	0	0	0	0	0	0	0	0	0
pfam00719	4159	5371	4371	4141	3972	4049	5430	3669	4292	3446	10048	3189
pfam00720	29	12	11	31	8	4	448	0	9	5	194	44
pfam00721	0	0	0	0	0	0	0	0	0	0	3	0
pfam00722	3325	3074	2228	2865	2435	2348	2456	2355	1784	1551	4521	1537
pfam00723	7871	10176	9938	9426	7296	8012	19121	8729	11239	7383	19158	8309
pfam00724	11039	12833	10994	13290	10366	9531	9819	6998	6197	5980	17911	9358
pfam00725	11907	13843	13839	13350	11263	10843	19238	13615	14830	11335	29481	11615
pfam00726	0	0	0	0	0	0	0	0	0	0	0	0
pfam00727	0	0	0	0	0	0	0	0	0	5	0	0
pfam00728	4555	4106	4267	4995	3164	3538	6969	3543	4432	2917	6524	2959
pfam00729	0	0	0	0	0	0	0	0	0	0	92	0
pfam00730	11358	13070	11721	11709	10848	10506	27860	16018	19524	12602	35094	9133
pfam00731	5712	6283	6134	6126	5103	5111	12392	7647	8211	5906	15338	5615
pfam00732	17025	20506	17521	20562	20080	14302	21930	18800	15616	13438	36266	12563
pfam00733	15001	18294	18701	17193	13750	14487	28629	22703	21229	17212	46055	17786
pfam00734	4	4	10	5	0	5	0	21	0	0	4	0
pfam00735	218	213	9	35	145	2	8	9	7	0	53	8
pfam00736	29	17	31	53	138	42	2278	333	1131	433	133	23
pfam00737	4	13	6	0	2	4	65	24	0	3	11	0
pfam00738	0	0	0	0	0	0	0	0	0	0	0	0
pfam00739	0	0	0	0	0	0	0	0	0	0	0	0
pfam00740	0	0	0	2	0	0	0	0	0	0	0	0
pfam00741	1746	1308	1797	497	937	1293	1444	694	2392	611	6381	1077
pfam00742	4617	5978	5795	5724	4511	4786	8521	5695	5830	4093	11068	5167
pfam00743	1436	1003	941	902	849	951	823	497	742	457	2091	1062
pfam00745	2775	3141	3082	2834	2269	2491	8350	4916	5284	3250	7767	2431
pfam00746	78	105	111	50	85	74	25	8	119	55	518	62
pfam00747	0	0	0	0	0	0	0	0	0	0	0	0
pfam00748	0	0	0	0	0	0	0	0	0	0	0	0
pfam00749	11515	15677	15616	15952	11921	12405	18852	11374	12025	9336	27899	16251
pfam00750	5393	6580	6218	6143	4885	5379	11184	5989	6938	4676	13100	6006
pfam00751	0	0	0	0	0	0	0	2	0	0	8	0
pfam00752	53	139	79	90	169	93	2294	372	1143	460	278	72
pfam00753	45270	50811	49090	50301	45201	37357	80433	53339	50429	37649	110797	39981
pfam00754	4340	3980	2994	3723	3883	3355	4113	3059	2823	1960	9592	2496
