Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K02673	387	645	519	624	406	345	600	134	108	282	692	567
KO:K02674	2531	3118	2730	3081	1995	2145	1062	737	693	1061	2923	4136
KO:K02675	0	0	0	0	0	0	0	1	0	0	0	0
KO:K02676	582	718	567	822	662	533	310	254	252	332	873	721
KO:K02679	12	2	6	7	2	19	2	4	10	1	11	7
KO:K02680	7	11	28	16	11	4	7	9	2	67	21	31
KO:K02681	1	0	1	2	0	4	0	0	0	1	5	1
KO:K02682	26	60	44	29	27	41	5	1	37	4	76	42
KO:K02683	53	58	145	191	242	133	2296	363	1201	501	175	57
KO:K02685	47	71	111	106	219	85	930	184	670	255	209	47
KO:K02686	70	101	86	39	66	52	13	3	2	38	168	149
KO:K02687	3723	5036	4337	4498	4183	3959	4847	3397	3537	3381	9053	5179
KO:K02688	480	473	401	488	447	389	141	124	131	125	399	488
KO:K02689	23	11	6	1	43	3	167	27	9	15	27	10
KO:K02690	18	38	37	21	44	14	146	96	1	25	28	22
KO:K02691	7	9	0	0	0	0	54	11	0	3	7	1
KO:K02692	1	1	0	0	1	0	1	20	0	6	0	0
KO:K02693	0	0	0	0	0	0	1	19	0	4	0	0
KO:K02694	0	0	0	1	4	0	3	19	5	1	0	0
KO:K02696	0	8	0	0	2	0	61	24	0	0	5	0
KO:K02697	7	0	0	0	0	0	45	27	0	1	7	0
KO:K02698	0	2	0	0	0	0	0	31	0	0	0	0
KO:K02699	10	1	0	0	1	0	2	35	0	1	0	0
KO:K02700	0	0	0	0	0	0	55	20	0	2	0	0
KO:K02702	0	0	0	0	1	0	0	20	0	0	0	0
KO:K02703	22	9	2	2	32	0	140	284	2	17	15	5
KO:K02704	13	14	2	0	19	10	130	31	4	11	30	12
KO:K02705	13	8	3	2	15	3	80	53	3	5	16	13
KO:K02706	14	9	1	0	15	0	89	74	0	11	7	9
KO:K02707	0	0	0	0	6	0	44	24	0	3	6	0
KO:K02708	0	8	0	2	2	0	37	20	0	1	5	0
KO:K02709	5	7	0	0	3	0	55	24	0	3	0	0
KO:K02710	0	0	0	0	0	0	45	23	0	0	7	4
KO:K02711	0	0	0	0	5	0	51	0	0	0	5	0
KO:K02712	0	0	0	0	3	0	18	23	1	2	0	0
KO:K02713	5	8	0	1	6	0	6	1	0	0	0	0
KO:K02714	1	0	0	0	1	0	34	20	0	0	0	3
KO:K02715	0	0	0	0	5	1	55	14	0	2	6	2
KO:K02716	0	2	0	1	2	0	3	30	0	3	0	6
KO:K02717	7	2	6	5	6	4	4	21	3	1	4	3
KO:K02718	0	0	0	0	0	0	39	9	0	0	0	0
KO:K02719	0	1	0	4	1	0	0	26	0	0	5	0
KO:K02720	1	9	9	2	4	0	0	26	1	0	0	6
KO:K02722	0	0	0	0	1	0	0	9	0	0	0	0
KO:K02723	0	0	0	0	1	0	0	18	0	0	0	0
KO:K02724	0	8	1	0	4	1	45	18	4	1	0	0
KO:K02742	23	55	14	28	33	30	1	3	14	10	138	75
KO:K02744	61	73	70	42	38	56	8	24	218	41	222	91
KO:K02745	12	7	7	4	2	15	0	4	0	1	16	10
KO:K02746	7	1	7	7	8	5	0	0	0	0	5	7
KO:K02747	6	1	3	2	1	2	0	0	0	0	16	12
KO:K02750	6	1	10	1	2	4	2	0	0	3	5	4
KO:K02753	1	10	18	2	0	0	2	0	0	3	20	0
KO:K02757	108	101	143	163	86	98	93	34	36	44	169	188
KO:K02759	1	11	7	4	4	5	23	0	3	3	6	3
KO:K02760	104	9	60	42	36	34	341	250	317	258	88	3
KO:K02761	384	215	409	355	200	402	712	444	552	287	410	249
KO:K02763	0	0	0	0	0	0	0	0	2	0	0	0
KO:K02765	17	27	25	29	8	25	32	0	10	10	29	31
KO:K02768	254	333	263	212	211	220	116	90	362	200	986	507
KO:K02769	50	91	130	47	20	113	4	10	66	27	69	15
KO:K02770	627	515	671	543	389	454	1214	439	720	533	891	836
KO:K02771	0	7	14	0	1	0	48	6	20	16	0	0
KO:K02773	33	16	14	16	16	15	9	20	10	8	37	8
KO:K02774	20	19	27	18	18	19	6	10	10	7	29	7
KO:K02775	98	93	114	107	79	72	28	28	37	19	92	48
KO:K02777	108	26	17	16	14	16	31	27	34	9	50	33
KO:K02778	0	0	0	0	0	1	0	0	0	0	0	0
KO:K02779	89	188	78	74	103	130	12	18	25	28	154	472
KO:K02781	59	4	11	44	32	23	45	10	36	9	46	17
KO:K02782	42	3	10	6	12	38	37	4	26	3	45	20
KO:K02783	82	31	43	71	122	54	104	25	47	23	92	44
KO:K02784	6	2	7	2	1	2	0	21	0	2	72	23
KO:K02786	0	0	1	0	6	0	1	0	0	0	0	0
KO:K02788	6	0	4	5	6	5	0	1	0	4	9	2
KO:K02791	7	10	13	5	6	3	15	0	4	3	9	11
KO:K02793	724	1182	1146	1135	1281	1004	1131	1212	614	1173	2321	1365
KO:K02794	255	180	208	130	116	210	242	76	340	142	426	375
KO:K02795	195	149	176	110	116	171	159	60	350	105	448	276
KO:K02796	320	269	239	176	157	238	129	80	304	121	458	372
KO:K02798	38	5	17	3	21	13	35	19	15	10	38	30
KO:K02799	83	10	18	2	10	12	16	1	2	1	31	43
KO:K02800	277	70	74	49	74	72	115	56	55	65	164	363
KO:K02802	61	5	51	22	23	40	156	222	194	149	130	1
KO:K02803	34	5	1	4	7	3	2	16	18	2	41	16
KO:K02804	954	737	816	878	636	620	570	408	466	346	768	466
KO:K02805	935	1627	1413	1478	1257	1256	219	1057	577	595	1798	1855
KO:K02806	2023	3062	2830	2455	2554	2486	1779	1764	1907	2161	5430	2609
KO:K02810	122	77	66	65	69	41	23	11	36	34	71	77
KO:K02812	0	0	0	0	0	1	0	0	0	0	0	0
KO:K02813	2	2	1	0	0	1	0	0	1	1	5	4
KO:K02814	0	2	1	0	0	0	3	0	0	0	0	0
KO:K02815	0	0	1	0	0	0	0	0	0	0	0	0
KO:K02819	10	10	14	8	2	15	15	3	6	9	20	8
KO:K02821	134	127	137	86	96	113	319	49	27	110	481	320
KO:K02822	0	0	2	0	1	3	23	4	7	10	97	9
KO:K02823	2093	2778	2659	2451	1903	2048	5295	1499	2944	1495	4578	3374
KO:K02824	53	31	89	51	34	70	50	35	12	20	51	58
KO:K02825	3849	4890	5072	4777	3116	3479	4854	3045	3263	2924	9727	5316
KO:K02826	10	18	31	21	23	32	137	12	44	20	75	15
KO:K02827	47	33	39	67	43	44	282	16	27	30	109	20
KO:K02828	10	20	23	16	16	9	103	8	3	14	147	5
KO:K02829	13	0	14	37	16	1	55	2	1	0	0	1
KO:K02834	4466	5650	5056	5225	4248	4458	6883	4561	4581	3826	10592	4376
KO:K02835	8470	11185	11330	11059	7825	9072	10324	5878	7028	5661	17078	11554
KO:K02836	8108	11007	10922	10747	7667	9066	10967	6071	6677	5609	16106	11113
KO:K02837	3289	5365	4436	5182	3971	4469	3522	1625	1267	1978	4717	5403
KO:K02838	5620	7323	7278	7185	5597	5852	7677	5017	5477	4691	13157	6640
KO:K02839	68	79	83	63	46	68	12	33	25	16	88	71
KO:K02840	17	27	25	8	12	16	49	4	5	4	9	23
KO:K02841	2825	4503	4741	4495	3098	3401	3085	4032	2632	3031	6747	3955
KO:K02843	7636	7941	7992	8391	6789	7341	10317	7199	9364	7178	13840	8145
KO:K02844	1510	2236	1893	1773	1779	1471	1026	1096	1006	1446	3478	1770
KO:K02846	133	146	185	157	101	111	44	25	78	43	147	168
KO:K02847	6	13	18	12	12	12	2	2	1	4	10	16
KO:K02848	205	267	297	191	352	348	108	210	211	204	425	201
KO:K02849	1541	2535	2384	2668	1697	2079	3310	1916	2142	1729	4160	2130
KO:K02850	10	2	23	6	4	1	0	2	2	1	12	1
KO:K02851	7446	9872	9238	8429	5598	7086	7425	4358	6401	4084	14363	9574
KO:K02852	53	41	53	39	46	43	47	63	30	53	341	37
KO:K02853	92	258	178	119	108	166	33	9	48	121	155	125
KO:K02854	143	256	169	130	147	156	1063	87	64	52	424	112
KO:K02855	172	166	185	164	139	102	67	61	71	120	197	85
KO:K02856	2103	3159	2883	3741	1969	2227	11340	6590	5028	3430	2516	1203
KO:K02858	146	146	149	160	253	99	433	141	39	165	234	123
KO:K02859	0	1	2	2	0	2	7	1	1	0	9	0
KO:K02860	4700	5757	5654	5605	4295	4567	7379	4404	4473	3762	9659	4592
KO:K02862	1365	955	1389	980	828	937	1449	1207	1956	1514	2744	1128
KO:K02863	6411	8414	8734	8452	6298	7021	12559	5863	7490	5645	13612	8327
KO:K02864	5422	7391	7466	7204	5390	5908	10935	5583	7103	5137	12578	6177
KO:K02865	22	32	5	17	33	16	12	7	1	1	19	5
KO:K02866	61	87	102	118	165	89	2471	366	1220	485	147	36
KO:K02867	5128	6700	6624	6588	5092	5647	9953	5353	6262	5036	12102	6515
KO:K02868	50	33	5	15	37	11	14	4	4	1	9	1
KO:K02869	184	159	160	183	187	132	2515	390	1226	492	232	106
KO:K02870	39	38	1	14	33	5	15	6	2	0	21	2
KO:K02871	4740	6426	6064	6030	4735	5245	9870	5561	6020	4653	11498	5693
KO:K02873	27	167	114	174	48	116	11	129	12	51	52	32
KO:K02874	4419	5808	5584	5618	4575	4752	10059	5045	5804	4436	11179	5346
KO:K02875	6	17	16	7	15	3	14	2	4	5	2	1
KO:K02876	4948	6812	6247	6455	4971	5559	9732	5321	6141	4684	11856	5656
KO:K02877	42	70	101	103	137	61	2300	333	1132	455	161	33
KO:K02878	4924	6190	6271	6126	4721	5222	7009	4886	5034	4227	11418	5663
KO:K02879	5052	6396	6204	6067	4734	5091	7563	4794	4913	4330	11689	5808
KO:K02881	4329	5727	5598	5868	4525	4769	9080	4738	5711	4140	10968	5674
KO:K02883	32	27	88	101	117	64	2293	339	1139	443	180	39
KO:K02884	4400	5851	5418	5428	4359	4751	7594	5465	4875	4116	10971	5001
KO:K02885	37	51	82	100	130	76	2286	352	1122	458	155	47
KO:K02886	6810	9233	9420	9404	6752	7667	12368	5898	7957	5664	14493	9211
KO:K02887	4636	6035	5611	5455	4226	4573	8205	4908	5051	4334	10896	5351
KO:K02888	4384	5409	5156	5130	4235	4442	8058	4885	4770	3915	10664	4844
KO:K02889	23	36	59	91	118	63	2448	352	1209	476	138	32
KO:K02890	4301	5854	5550	5572	4466	4729	9288	5090	5553	4364	11005	5217
KO:K02891	14	14	2	0	12	12	1	0	0	4	4	1
KO:K02892	4172	5274	4865	5021	4218	4282	9096	4971	5771	4100	10498	4447
KO:K02893	1	0	6	0	5	0	0	8	1	1	15	1
KO:K02895	4962	6533	6266	6370	5331	5771	9801	5296	5998	4792	11816	5407
KO:K02896	70	44	68	112	156	57	1346	195	498	246	158	40
KO:K02897	5824	7665	7737	7637	5432	6112	8738	5323	5427	4409	12806	6710
KO:K02899	4006	4854	4583	4600	3892	3832	7030	5325	4709	3746	9878	4081
KO:K02900	11	11	0	1	9	3	1	1	0	1	3	1
KO:K02901	16	10	3	7	12	1	7	3	3	3	9	2
KO:K02902	3247	4222	3640	3744	3457	3349	5384	4047	3452	3210	8962	3532
KO:K02904	3519	4597	4175	4301	3564	3577	8561	4664	5361	3797	9419	3763
KO:K02905	0	0	1	1	0	0	0	0	0	0	3	0
KO:K02906	6047	8164	8192	8254	6086	6464	11006	6217	7102	5106	12905	7552
KO:K02907	3018	3681	3525	3527	3332	2888	7163	3800	4604	3295	7792	3156
KO:K02908	39	28	54	87	150	68	1745	213	602	374	138	26
KO:K02909	3598	4574	4141	4337	3440	3598	6285	4534	4347	3476	9801	3932
KO:K02910	17	34	67	85	129	51	2242	356	1176	559	137	32
KO:K02911	2350	3127	2580	2742	2579	2517	4330	3052	3111	2485	7903	2472
KO:K02912	51	134	99	149	197	80	1659	220	537	365	166	63
KO:K02913	3238	3849	3551	3465	3116	3108	4599	3906	3336	2950	8779	3145
KO:K02914	1801	2105	1738	1961	1987	1648	2930	2106	1679	1325	5160	1731
KO:K02915	1	1	3	4	7	2	8	0	0	11	0	0
KO:K02916	3368	4018	3914	3895	3311	3152	5315	3678	3428	3114	8356	3136
KO:K02917	7	3	1	6	3	4	9	2	0	5	6	3
KO:K02919	1673	2184	1908	2321	2240	1733	3469	2336	1978	2264	4935	1584
KO:K02920	3	1	0	2	1	2	1	2	3	4	5	3
KO:K02921	19	14	59	94	112	29	1582	204	528	345	127	19
KO:K02922	9	12	10	25	109	6	23	5	3	1	44	1
KO:K02923	0	1	19	4	0	5	0	1	0	0	0	0
KO:K02924	15	15	24	61	103	16	1540	12	0	339	62	7
KO:K02926	5691	7450	7235	7490	5633	6099	8352	5877	5460	4581	12903	7011
KO:K02927	132	119	103	209	310	164	1374	226	614	320	191	65
KO:K02929	32	39	62	101	118	48	2285	339	1177	477	126	28
KO:K02930	72	84	128	194	183	104	2297	350	1145	459	168	32
KO:K02931	5673	7482	7171	7242	5524	5956	10397	5378	6445	4752	12563	6795
KO:K02932	38	38	7	7	36	17	10	5	3	6	14	4
KO:K02933	5519	7120	7340	7164	5564	6017	10372	5352	6480	4990	12199	6815
KO:K02935	5010	6310	5922	6047	4655	5062	7576	5954	5156	4491	11577	5809
KO:K02936	77	86	121	138	265	77	2280	348	1138	453	145	49
KO:K02939	4991	6418	6152	6021	4766	5285	7522	5395	5591	4428	11544	5697
KO:K02944	8	8	17	13	105	1	151	11	2	1	46	0
KO:K02945	13822	18716	20061	19319	13258	14635	13025	8614	8872	8381	23337	18764
KO:K02946	4654	5455	5545	5388	4514	4682	9494	5490	6225	4367	11038	5268
KO:K02948	4524	5940	5913	5745	4705	4843	10185	5094	6004	4554	10738	5777
KO:K02949	18	24	3	12	8	7	6	5	0	1	4	0
KO:K02950	4394	5864	5671	5503	4539	4782	9470	5018	6364	4839	10957	5501
KO:K02952	4513	5956	6110	5919	4650	4948	9133	4935	6156	4783	10817	5485
KO:K02953	19	27	4	19	26	9	8	0	1	1	20	6
KO:K02954	3343	4468	3757	4175	3608	3485	5711	3787	3807	3346	8911	3804
KO:K02956	3852	4961	4491	4629	3883	4021	8829	4795	5534	4002	9832	4134
KO:K02959	4458	5603	5100	5046	4306	4568	6554	4521	4661	4010	11150	4882
KO:K02961	4059	4964	4892	5013	4011	4131	9027	5076	5785	4423	10242	4171
KO:K02962	31	40	60	50	27	53	2172	343	1079	427	127	33
KO:K02963	3594	4522	4311	4460	3773	3840	6593	4989	4394	3511	10098	4104
KO:K02964	26	25	6	2	10	2	2	6	0	4	7	1
KO:K02965	4059	5164	4867	4810	4177	4235	9111	4895	5716	4167	10128	4765
KO:K02966	18	48	97	114	155	88	2440	352	1202	497	147	30
KO:K02967	7216	9190	9468	9328	6890	7463	11614	6545	7895	5952	14873	9477
KO:K02968	3578	4781	4235	4363	3643	3800	6063	4006	4288	3660	10070	3685
KO:K02969	12	15	4	4	19	5	2	6	1	0	5	2
KO:K02970	3254	3945	4371	4000	3926	3725	4220	3836	3669	3651	7856	2932
KO:K02973	38	28	6	15	26	5	7	4	0	3	21	3
KO:K02974	15	29	46	68	140	53	1618	198	524	343	143	28
KO:K02975	26	21	49	59	24	57	2220	320	1058	410	85	25
KO:K02976	5	17	44	42	23	42	2084	315	1044	402	72	25
KO:K02977	18	19	47	38	7	45	2262	329	1124	428	142	27
KO:K02978	24	12	54	71	121	56	2283	325	1175	456	126	5
KO:K02979	30	16	66	87	204	64	2272	320	1123	450	133	29
KO:K02981	48	26	11	15	41	9	7	8	3	3	9	5
KO:K02982	6242	8510	8394	8381	6246	7345	10917	5980	6905	5699	13859	8453
KO:K02983	0	5	17	21	5	31	1410	161	475	238	76	21
KO:K02984	45	65	147	145	164	98	2315	346	1128	470	146	41
KO:K02985	20	32	10	15	28	9	4	5	1	1	9	1
KO:K02986	5985	7723	7947	7642	5796	6211	10248	5845	6839	5203	13411	7753
KO:K02987	77	108	129	164	173	121	2289	353	1134	474	165	34
KO:K02988	5234	7080	7176	6775	5293	5798	10685	5271	6728	4737	12352	6319
KO:K02990	4145	5359	5049	5058	4176	4458	6706	4909	4696	3748	10631	4258
KO:K02991	31	33	79	97	144	75	2275	343	1129	456	163	28
KO:K02992	5001	6795	6976	6758	5328	5512	11020	5524	6876	5142	11926	6557
KO:K02993	29	16	7	9	22	9	2	9	1	9	11	3
KO:K02994	4868	6147	5951	5991	4819	4869	10386	5310	6069	4666	10957	5465
KO:K02995	44	85	83	115	151	70	2257	337	1101	434	164	37
KO:K02996	4636	6284	5850	5902	4697	4880	9462	5061	6066	4634	11274	5467
KO:K02997	24	40	5	10	39	6	12	8	2	4	13	2
KO:K03007	0	1	0	1	0	0	0	0	0	0	0	0
KO:K03014	11	23	42	38	17	44	1325	187	477	320	95	32
KO:K03030	127	210	171	157	144	108	36	52	51	35	162	119
KO:K03040	8866	11734	11826	11138	8296	9507	10883	7055	7856	6252	17290	12048
KO:K03041	386	650	705	1004	701	920	2656	636	1389	726	709	172
KO:K03042	152	199	139	241	328	224	244	74	28	57	189	39
KO:K03043	24192	35036	36796	34886	22913	28264	24662	12620	16752	14568	41457	37881
KO:K03044	96	145	93	130	143	176	62	62	17	60	139	27
KO:K03045	64	67	39	64	92	75	43	20	9	22	78	15
KO:K03046	26139	35543	37179	35544	23254	28776	26726	15018	18139	14679	43281	38617
KO:K03047	75	109	143	164	345	115	2352	362	1147	462	188	59
KO:K03048	443	360	303	308	364	261	479	253	424	345	761	266
KO:K03049	61	68	123	149	152	81	2311	354	1128	531	172	38
KO:K03050	17	16	36	56	122	37	1428	195	510	337	105	27
KO:K03051	23	32	87	77	240	45	2300	350	1206	480	141	25
KO:K03053	38	44	67	70	140	88	2296	362	1225	486	169	35
KO:K03055	10	28	26	37	151	17	177	7	9	12	36	0
KO:K03056	32	29	65	61	134	48	1776	215	611	375	133	25
KO:K03057	53	38	84	89	136	87	2298	356	1212	496	178	34
KO:K03058	21	29	71	93	272	54	2296	337	1128	442	125	5
KO:K03059	21	19	49	48	90	45	2005	311	1047	386	115	19
KO:K03060	2975	4477	3796	4092	3494	3274	5751	4190	3581	3065	8758	3533
KO:K03065	0	0	0	1	0	0	0	0	0	0	0	0
KO:K03070	21225	28477	29441	27882	19512	22776	22932	11070	14834	12478	34402	30745
KO:K03071	1020	1702	1330	1697	1588	1429	1255	1106	469	1068	1881	1020
KO:K03072	10476	13366	13727	14176	9067	11376	12230	7664	8149	6890	16088	11350
KO:K03073	3429	4537	4182	4262	3632	3629	6182	4052	4156	3440	9126	3573
KO:K03074	6525	8161	8966	8569	5897	7111	8648	5884	5104	4706	11239	6945
KO:K03075	3684	4725	4249	4489	3645	3788	6411	4439	4458	3590	9108	3796
KO:K03076	10471	13985	14440	13959	9838	11533	13368	7806	9063	7861	18135	13594
KO:K03077	304	325	385	465	322	237	230	82	130	163	220	187
KO:K03078	1	2	3	6	1	8	1	0	0	2	12	5
KO:K03079	25	17	22	28	27	16	6	8	10	15	15	13
KO:K03080	12	11	3	4	1	4	6	1	7	7	6	4
KO:K03081	0	0	2	2	0	5	1	0	0	2	0	0
KO:K03082	1876	1847	1806	1827	1408	1511	3702	2277	2129	1426	2289	1938
KO:K03086	28431	35638	35849	31179	24271	26117	29676	16918	25758	18792	58358	38290
KO:K03087	622	617	769	648	532	694	936	752	475	576	1511	1262
KO:K03088	169645	181640	186402	173843	141442	137025	123317	102033	110468	88167	267343	171183
KO:K03089	2903	4325	3660	4155	3683	3317	3032	2449	1346	2742	4908	3134
KO:K03090	3690	3938	3425	3004	2110	2746	6748	1334	3724	1261	7427	3571
KO:K03091	793	1293	1254	813	785	1071	3319	959	2062	695	3013	1472
KO:K03092	8420	10915	11176	11480	8359	9379	6737	6074	6309	5836	14069	10548
KO:K03093	78	142	148	102	96	119	113	21	74	34	215	224
KO:K03095	42	15	35	32	23	24	244	44	59	19	91	18
KO:K03097	66	69	19	28	85	19	14	15	6	15	39	5
KO:K03098	482	462	376	378	507	421	1313	294	124	238	1184	325
KO:K03100	15479	18750	18052	19053	13611	15148	15565	12565	12635	9753	26857	14706
KO:K03101	5530	6711	6263	6287	5015	5492	7542	5121	5241	4079	11656	5752
KO:K03105	27	21	54	64	112	56	2238	328	1093	448	125	23
KO:K03106	10130	14123	14042	13809	9867	10707	14197	8467	9458	7663	18892	13649
KO:K03110	11742	15390	14447	14321	11159	12060	15811	7833	10356	7920	22755	14861
KO:K03111	10659	10263	10556	11105	7386	8380	14888	8488	10093	7438	20300	8307
KO:K03112	711	949	845	721	709	673	522	1237	620	542	1437	871
KO:K03113	843	858	774	881	790	723	5476	1229	3014	1221	1398	1185
KO:K03116	6111	8168	7761	7166	5716	5855	15042	9283	10577	6745	16932	5512
KO:K03117	2547	3138	2907	3144	2484	2393	3527	2564	1689	2080	5279	1966
KO:K03118	7326	9784	9454	9387	6670	7266	11583	5843	7551	5728	15122	8998
KO:K03119	6978	15646	12953	11247	11787	10180	8910	5849	2949	4872	13836	9939
KO:K03120	101	123	227	274	340	209	2285	411	1102	714	206	43
KO:K03124	287	375	736	840	668	569	8188	1409	3871	2236	973	244
KO:K03136	25	25	93	74	24	60	2458	363	1213	513	159	29
KO:K03146	6	3	8	22	3	4	6	6	34	29	76	64
KO:K03147	7314	10493	11781	11447	7006	8895	7858	5189	5409	5441	14538	10571
KO:K03148	226	220	215	206	207	190	29	44	53	91	560	246
KO:K03149	5362	7167	7440	7054	5223	5776	8447	5614	5321	4663	11996	6348
KO:K03150	522	745	686	764	411	731	312	244	372	557	1540	925
KO:K03151	1189	1712	1619	1801	1181	1110	2202	607	1244	1022	2464	1949
KO:K03152	82	107	44	62	99	49	21	32	58	211	206	95
KO:K03153	5717	6655	6980	6716	4914	5377	9394	5324	5510	4384	10100	4207
KO:K03154	2359	2756	2694	2832	2248	2461	5436	3959	3260	2572	6826	1800
KO:K03162	9	53	22	35	27	60	0	2	1	5	31	2
KO:K03163	113	136	208	264	121	190	2413	398	1273	528	260	46
KO:K03166	396	649	703	794	621	559	2264	565	1350	656	1324	1320
KO:K03167	588	949	1149	1002	1022	795	2351	646	1501	774	1621	1779
KO:K03168	18187	24813	25300	24216	18338	21478	20238	11033	14586	12801	32798	26712
KO:K03169	2808	4422	3896	3815	2641	2860	1594	760	1622	1264	5364	5694
KO:K03170	36	9	2	3	7	3	160	15	3	46	12	5
KO:K03177	6688	8709	8430	8420	6268	6952	10396	6761	6371	4917	14150	7374
KO:K03179	5745	8091	7767	8038	6365	6462	7811	4995	5065	4664	12804	8227
KO:K03181	163	119	128	170	146	108	25	66	5	156	270	59
KO:K03182	9858	17495	17366	14630	11335	12655	13786	9711	10319	8196	35781	15404
KO:K03183	10866	13545	12628	12138	8997	9923	19248	8070	11683	7497	20497	12822
KO:K03184	349	437	308	558	330	299	727	135	75	184	406	249
KO:K03185	2040	4122	3381	4043	3331	3478	1993	2046	1013	1771	4215	2496
KO:K03186	3452	5201	4966	4683	3889	3872	6345	4092	4955	3251	9151	4563
KO:K03187	721	1281	1286	1254	826	911	1645	723	451	501	1369	886
KO:K03188	1894	3115	2824	2767	2089	1868	2087	1214	837	1163	2863	2065
KO:K03189	1985	3031	2766	2705	2105	1879	1878	1284	872	993	2862	2422
KO:K03190	2005	3079	2813	2845	2133	1924	1725	1314	858	1149	2816	2138
KO:K03191	1	0	1	0	0	0	0	0	22	77	25	0
KO:K03192	451	884	567	567	510	383	187	229	193	175	1321	744
KO:K03194	420	210	209	355	132	181	108	79	48	61	163	108
KO:K03195	6201	6184	7437	9263	5035	5587	9879	9675	6093	5644	7089	2686
KO:K03196	2784	2055	2595	3664	1896	2154	2916	2227	1285	1767	2296	751
KO:K03197	1947	1404	1725	2315	1345	1485	2782	2957	1866	2290	2266	521
KO:K03198	1405	908	904	1613	805	891	1283	1309	634	1432	1306	286
KO:K03199	8575	8183	10290	13144	6171	7708	12207	9234	5506	6445	7934	3625
KO:K03200	2968	2712	3474	4434	2071	2613	4833	3950	2557	3227	3202	1179
KO:K03201	1406	1360	1172	1834	859	1040	1753	1202	757	476	984	642
KO:K03202	5	2	0	6	4	1	4	4	0	1	11	2
KO:K03203	669	587	523	916	399	468	169	185	108	143	435	271
KO:K03204	3557	3035	3884	5144	2610	3150	6004	4608	2764	3019	3922	1435
KO:K03205	5632	5618	5962	7794	4859	5067	5523	4074	3169	3349	6082	2037
KO:K03206	24	11	19	17	24	18	32	3	5	11	61	58
KO:K03207	180	180	215	332	118	162	300	95	81	82	230	123
KO:K03208	1716	2276	1984	2249	1537	1626	988	851	1095	1402	3107	1965
KO:K03210	2995	4468	3825	4135	3105	3210	4968	3938	3232	3058	8496	3502
KO:K03212	19	27	27	24	19	25	24	3	6	12	26	45
KO:K03214	177	383	248	235	487	197	115	258	91	157	197	143
KO:K03215	7393	9137	9479	9537	6801	7739	8773	6966	7276	6334	14392	8350
KO:K03216	1394	2380	1814	2011	2015	1862	1908	1402	1266	1736	4418	2011
KO:K03217	9813	13277	12882	13689	9307	10815	12597	7638	8106	6927	17076	11373
KO:K03218	5857	7141	7446	7216	5275	5857	9240	5051	4987	4408	11773	6068
KO:K03219	246	387	266	345	242	433	75	119	62	124	305	149
KO:K03220	119	62	75	71	85	66	23	58	37	38	78	53
KO:K03221	1	4	0	0	3	1	1	0	0	0	0	3
KO:K03222	262	263	240	261	299	259	57	758	83	150	482	178
KO:K03223	146	192	155	182	173	195	317	759	93	163	492	117
KO:K03224	379	576	574	477	500	504	1986	886	590	225	1026	409
KO:K03225	169	111	141	95	101	109	46	96	33	32	198	97
KO:K03226	297	333	297	307	261	266	59	151	96	122	374	277
KO:K03227	122	88	76	60	72	87	18	67	26	28	153	25
KO:K03228	200	178	165	184	189	242	59	135	51	61	288	144
KO:K03229	295	325	323	305	284	355	97	158	83	132	390	200
KO:K03230	707	776	692	665	711	673	118	2335	227	315	877	757
KO:K03231	416	483	329	450	879	329	2705	523	1294	581	406	122
KO:K03232	12	14	55	63	114	57	2278	334	1132	434	142	24
KO:K03234	340	381	396	526	500	352	1038	292	682	377	370	154
KO:K03236	35	48	71	101	176	74	1625	215	530	355	172	30
KO:K03237	74	76	141	145	168	113	2306	352	1190	476	174	46
